"";"Run No.";"Current Normal Cost";"Current Salary";"Current AAL";"Current ARC";"Expected value of annuity";"Retirement Annuity";"Replacement Rate";"Entry Age";"Retirement Age";"Current Age";"Funding Level(%)";"Discount Rate(%)";"Salary growth rate(%)";"Inflation Rate(%)";"Payroll Growth Rate(%)";"COLA (%)";"AFC";"Benefit Factor(%)";"Cost Method";"Mortality Table";"Vesting Period";"Amortization Period"
"253";48;0,946676724560776;1,66507350731039;12,6700579357888;0,946676724560776;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"254";48;0,984543793543207;1,7316764476028;13,8415060171134;0,984543793543207;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"255";48;1,02392554528494;1,80094350550692;15,0715986009697;1,02392554528494;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"256";48;1,06488256709633;1,87298124572719;16,3430630391842;1,06488256709633;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"257";48;1,10747786978019;1,94790049555628;17,644191021827;1,10747786978019;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"258";48;1,15177698457139;2,02581651537853;18,998202858712;1,15177698457139;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"259";48;1,19784806395425;2,10684917599367;20,5554880448859;1,19784806395425;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"260";48;1,24576198651242;2,19112314303342;22,2681105171068;1,24576198651242;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"261";48;0;0;21,3110217544994;0,145917496783977;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"262";48;0;0;20,132061136342;0,137845101936363;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"263";48;0;0;18,992861809576;0,130044954387614;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"264";48;0;0;17,8925142679112;0,122510826708436;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"265";48;0;0;16,8302208493799;0,115237257272496;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"266";48;0;0;15,8052844906365;0,10821947325662;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"267";48;0;0;14,8170782834235;0,101453182192586;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"268";48;0;0;13,8650172385566;0,0949343786338977;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"269";48;0;0;12,9485578024168;0,0886593408451838;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"270";48;0;0;12,0671946209893;0,0826246086454338;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"271";48;0;0;11,2204618599908;0,0768269924469611;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"272";48;0;0;10,4079325554189;0,0712635688085927;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"273";48;0;0;9,62921064592112;0,0659316258809496;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"274";48;0;0;8,88391762070175;0,0608285719840802;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"275";48;0;0;8,17169364473986;0,0559519433118792;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"276";48;0;0;7,49220820119702;0,0512994768011175;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"277";48;0;0;6,84517389787448;0,0468692046648575;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"278";48;0;0;6,23036081098701;0,0426595526048991;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"279";48;0;0;5,64759647013791;0,0386693397089025;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"280";48;0;0;5,09674143840178;0,0348976112461495;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"281";48;0;0;4,57765368138089;0,0313433947009148;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"282";48;0;0;4,09016025060336;0,0280055058874575;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"283";48;0;0;3,63404132281966;0,0248824396663863;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"284";48;0;0;3,20902205495437;0,0219723141751593;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"285";48;0;0;2,81477891859533;0,0192729142006072;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"286";48;0;0;2,45094317345595;0,0167817149618817;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"287";48;0;0;2,1170800543246;0,014495739602589;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"288";48;0;0;1,81275887909914;0,0124120392235642;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"289";48;0;0;1,53742836318347;0,0105268391550984;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"290";48;0;0;1,29039153117848;0,0088353671761915;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"291";48;0;0;1,07078872845547;0,00733173719405228;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"292";48;0;0;0,87758947068779;0,00600889343748623;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"293";48;0;0;0,709586436234795;0,00485856932248609;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"294";48;0;0;0,565386830947582;0,0038712283266793;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"295";48;0;0;0,443404497685193;0,00303600996284094;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"296";48;0;0;0,341855949357038;0,00234070261696191;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"297";48;0;0;0,258773657910293;0,00177183453852611;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"298";48;0;0;0,191980957049471;0,00131450199833505;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"299";48;0;0;0,139252141090011;0,000953465492351324;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"300";48;0;0;0,09839075510726;0,000673685797768261;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"301";48;0;0;0,0673091277450498;0,000460868537624057;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"302";48;0;0;0,0440968304797083;0,000301932924372709;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"303";48;0;0;0,0270690128045821;0,000185342713003618;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"304";48;0;0;0,014791325249188;0,000101276850042324;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"305";48;0;0;0,0060826400469003;4,16481020809936e-05;20,132061136342;1,21736046908269;55,56;35;55;25;0,854;0,04;0,04;0,02;0,02;0,01;5;0,03;"EAN";"RP2000_Employee_total";5;30
"306";49;0;0;4,93453800288696;0,0314642657254745;48,8355785902683;2,1673334816033;120;35;55;85;0,854;0,03;0,03;0,02;0,01;0,02;1;0,06;"EAN";"RP2010_Employee_total";5;30
"307";50;0,248095621995927;1,2762815625;1,99875922017947;0,248096522264219;38,2623793816049;4,20498456841573;97,29;30;60;35;0,854;0,09;0,05;0,02;0,03;0,01;10;0,04;"EAN";"RP2014_Employee_total";5;30
"308";51;0,402134526579505;1,34391637934412;6,02183030568001;0,402134526583125;15,6361135811946;1,44488898773553;80;35;55;45;0,854;0,09;0,03;0,02;0,01;0,02;1;0,04;"EAN";"RP2014_Employee_total";5;30
"309";52;0,411638168971301;1;8,88178419700125e-16;2,0845428376829;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"310";52;0,428103695730153;1,04;0,436345798228306;0,475900971979056;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"311";52;0,445227843559359;1,0816;1,33368992968076;0,446593480023614;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"312";52;0,463036957301734;1,124864;1,882841472185;0,463075975486427;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"313";52;0,481558435593803;1,16985856;2,47565517623125;0,48155955039908;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"314";52;0,500820773017555;1,2166529024;3,50099433724858;0,500820804869135;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"315";52;0,520853603938258;1,265319018496;4,13522280351415;0,520853604848303;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"316";52;0,541687748095788;1,31593177923584;4,79450329127586;0,541687748121789;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"317";52;0,585889468340404;1,42331181242149;6,19802112806073;0,585889468340426;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"318";52;0,60932504707402;1,48024428491834;7,16127087418877;0,609325047074021;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"319";52;0,633698048956981;1,53945405631508;8,02085735497785;0,633698048956981;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"320";52;0,659045970915261;1,60103221856768;8,91076048228973;0,659045970915261;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"321";52;0,685407809751871;1,66507350731039;9,83504969330665;0,685407809751871;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"322";52;0,712824122141946;1,7316764476028;10,8047507610971;0,712824122141946;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"323";52;0,741337087027624;1,80094350550692;11,8281013866236;0,741337087027624;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"324";52;0,770990570508729;1,87298124572719;12,8921608279925;0,770990570508729;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"325";52;0,801830193329078;1,94790049555628;13,9877101300626;0,801830193329078;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"326";52;0,833903401062241;2,02581651537853;15,1326372578858;0,833903401062241;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"327";52;0,867259537104731;2,10684917599367;16,4466560174852;0,867259537104731;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"328";52;0,90194991858892;2,19112314303342;17,8945836897015;0,90194991858892;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"329";52;0;0;17,2822386880113;0,126632535506895;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"330";52;0;0;16,4878993223268;0,120812154840625;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"331";52;0;0;15,7125695227391;0,115131063394761;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"332";52;0;0;14,9560411680437;0,109587736198129;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"333";52;0;0;14,218120669359;0,104180754762571;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"334";52;0;0;13,4986330100905;0,0989088366850659;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"335";52;0;0;12,7974240581465;0,0937708525900767;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"336";52;0;0;12,1143623604878;0,0887658392788;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"337";52;0;0;11,4493400945771;0,0838930067007363;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"338";52;0;0;10,802273889028;0,0791517439668552;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"339";52;0;0;10,1731060985964;0,0745416286918651;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"340";52;0;0;9,56180452525447;0,0700624249504339;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"341";52;0;0;8,96836434261816;0,0657140973780899;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"342";52;0;0;8,39280854525202;0,0614968144634218;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"343";52;0;0;7,83518843690276;0,0574109521255245;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"344";52;0;0;7,29558344636462;0,0534570923647852;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"345";52;0;0;6,77410047531183;0,0496360184842415;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"346";52;0;0;6,27087189646464;0,0459487004214978;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"347";52;0;0;5,78605373148681;0,0423962813975937;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"348";52;0;0;5,31982421294685;0,0389800673800295;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"349";52;0;0;4,87238189240682;0,0357015132201232;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"350";52;0;0;4,44394456085242;0,0325622147426535;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"351";52;0;0;4,03474769292089;0,029563897346216;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"352";52;0;0;3,64504373034134;0,0267084107527594;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"353";52;0;0;3,27510005606222;0,0239977141633644;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"354";52;0;0;2,92519428224878;0,0214338417318816;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"355";52;0;0;2,59560853311904;0,019018860673427;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"356";52;0;0;2,28661959248748;0,016754799072258;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"357";52;0;0;1,99848522182671;0,0146435456297993;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"358";52;0;0;1,73142719846176;0,0126867253800232;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"359";52;0;0;1,48560940099144;0,0108855391142659;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"360";52;0;0;1,26111232105617;0,00924057662073088;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"361";52;0;0;1,05790487542032;0,00775161014252819;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"362";52;0;0;0,875815666806733;0,00641738379654106;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"363";52;0;0;0,714505059251391;0,00523540896054594;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"364";52;0;0;0,573440765740004;0,00420178539595372;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"365";52;0;0;0,451878612150036;0,00331106029901041;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"366";52;0;0;0,348793788974529;0,00255572456000977;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"367";52;0;0;0,262877135880206;0,0019261855390525;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"368";52;0;0;0,192576959584805;0,00141107347911759;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"369";52;0;0;0,136168310699717;0,000997749119826566;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"370";52;0;0;0,0918343572478001;0,000672899947447326;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"371";52;0;0;0,0577481156462648;0,000423139064159831;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"372";52;0;0;0,0321458214137141;0,000235542798884864;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"373";52;0;0;0,0133872134220564;9,80924294364101e-05;16,4878993223268;0,811573646055128;37,04;35;55;25;0,854;0,05;0,04;0,02;0,02;0,03;5;0,02;"EAN";"RP2014_Employee_total";5;30
"374";53;0;0;16,8182581207474;0,12658885610464;20,2379169345061;1,2342542899804;46,3;35;60;65;0,854;0,04;0,04;0,02;0,02;0,02;5;0,02;"PUC";"RP2000_Employee_total";5;30
"375";54;0,55791468349311;1,48024428491834;5,5791468349311;0,557914683493231;74,0118172115393;7,67339100729365;194,46;25;60;35;0,854;0,07;0,04;0,02;0,02;0;5;0,06;"PUC";"RP2010_Employee_total";5;30
"376";55;3,26103290679418;1;0;-15471662193770064;196,926723205853;7,07304100293966;163,65;25;55;25;0,854;0,03;0,05;0,02;0,03;0,03;5;0,06;"PUC";"RP2014_Employee_total";5;30
"377";56;0;0;9,91037734425067;0,112851260464687;94,0470211112031;4,61615304107987;80,37;25;55;85;0,854;0,06;0,06;0,02;0,04;0,04;5;0,03;"PUC";"RP2014_Employee_total";5;30
"378";57;0;0;17,4022541548139;0,110962596423204;48,2892522826986;2,04470506088567;113,21;35;55;75;0,854;0,03;0,03;0,02;0,01;0,02;5;0,06;"PUC";"RP2014_Employee_total";5;30
"379";58;0,320360624779398;1,80611123466941;6,40721249558796;0,320360624779398;44,8423725676616;4,92395304273468;150,95;25;65;45;0,854;0,08;0,03;0,02;0,01;0,01;5;0,04;"PUC";"RP2014_Employee_total";5;30
"380";59;0,64045383898307;1,3382255776;3,20226919491535;0,640454273140232;129,549067094993;10,3382841112439;180;30;60;35;0,854;0,09;0,06;0,02;0,04;0,04;1;0,06;"PUC";"RP2014_Employee_total";5;30
"381";60;2,55633483957723;4,29187071974349;63,9083709894307;2,55633483957723;55,35471981159;4,79091400992699;111,63;30;55;55;0,854;0,07;0,06;0,02;0,04;0,01;5;0,05;"PUC";"RP2000_Employee_total";5;30
"382";61;0,105062283870877;1;0;1,88640791161245;20,532227556997;2,35768033431322;54,55;30;60;25;0,854;0,09;0,05;0,02;0,03;0,01;5;0,02;"EAN";"RP2000_Employee_total";5;30
"383";61;0,110315398064421;1,05;0,109354614362894;0,208371120692397;20,532227556997;2,35768033431322;54,55;30;60;25;0,854;0,09;0,05;0,02;0,03;0,01;5;0,02;"EAN";"RP2000_Employee_total";5;30
